Time 	Temperature (deg C) 	Setpoint (deg C) 	Duty Cycle (percent) 	H1 (Volts) 	H2 (Volts) 	H3 (Volts) 	H4 (Volts) 	H5 (Volts) 	TimeMATLAB 	
15:54:44 	2.492500e+02 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:54:45 	2.492500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:54:46 	249 	0 	0 	245 	241 	241 	43 	44 	7.364577e+05
15:54:47 	249 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:54:48 	249 	0 	0 	246 	241 	240 	44 	44 	7.364577e+05
15:54:49 	249 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:54:50 	2.487500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:54:51 	2.485000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:54:52 	2.485000e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:54:53 	2.487500e+02 	0 	0 	246 	241 	240 	44 	43 	7.364577e+05
15:54:54 	249 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:54:55 	2.492500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:54:56 	2.492500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:54:57 	249 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:54:58 	2.487500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:54:59 	2.485000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:01 	2.485000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:55:01 	2.485000e+02 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:55:02 	2.482500e+02 	0 	0 	246 	242 	240 	43 	44 	7.364577e+05
15:55:03 	2.477500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:04 	2.475000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:05 	2.475000e+02 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:55:06 	2.475000e+02 	0 	0 	246 	241 	240 	44 	43 	7.364577e+05
15:55:07 	2.475000e+02 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:55:08 	2.475000e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:09 	2.475000e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:11 	2.472500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:12 	2.472500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:12 	2.472500e+02 	0 	0 	246 	242 	240 	43 	43 	7.364577e+05
15:55:13 	2.467500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:14 	247 	0 	0 	246 	241 	240 	44 	44 	7.364577e+05
15:55:16 	247 	0 	0 	246 	241 	241 	43 	43 	7.364577e+05
15:55:17 	247 	0 	0 	245 	241 	240 	44 	44 	7.364577e+05
15:55:18 	2.472500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:18 	2.472500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:55:19 	2.472500e+02 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:55:20 	2.467500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:55:22 	2.465000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:23 	2.465000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:55:24 	2.465000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:24 	2.465000e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:55:25 	2.462500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:55:26 	2.465000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:28 	2.462500e+02 	0 	0 	246 	241 	240 	44 	44 	7.364577e+05
15:55:29 	246 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:29 	2.462500e+02 	0 	0 	246 	241 	240 	44 	43 	7.364577e+05
15:55:30 	2.462500e+02 	0 	0 	246 	241 	241 	43 	43 	7.364577e+05
15:55:32 	2.457500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:55:33 	2.457500e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:55:34 	2.455000e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:35 	2.452500e+02 	0 	0 	245 	241 	241 	43 	44 	7.364577e+05
15:55:35 	2.452500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:37 	245 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:38 	2.447500e+02 	0 	0 	245 	241 	241 	43 	44 	7.364577e+05
15:55:39 	2.445000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:40 	2.445000e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:41 	2.447500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:41 	2.447500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:43 	2.442500e+02 	0 	0 	245 	241 	240 	44 	44 	7.364577e+05
15:55:44 	244 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:55:45 	2.437500e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:55:46 	2.437500e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:55:47 	2.437500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:48 	2.435000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:55:49 	2.432500e+02 	0 	0 	246 	242 	240 	43 	43 	7.364577e+05
15:55:50 	2.435000e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:51 	2.437500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:52 	2.437500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:55:53 	244 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:54 	2.442500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:55 	2.437500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:56 	2.435000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:55:57 	2.435000e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:58 	2.432500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:55:59 	2.432500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:00 	2.432500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:01 	243 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:02 	2.427500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:03 	2.425000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:04 	242 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:56:05 	2.417500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:06 	2.417500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:07 	2.417500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:08 	2.417500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:09 	2.417500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:10 	242 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:11 	242 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:12 	2.417500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:13 	2.417500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:14 	2.415000e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:56:15 	2.412500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:16 	2.412500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:17 	2.415000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:18 	2.415000e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:19 	2.415000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:20 	2.415000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:21 	2.412500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:22 	2.412500e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:56:23 	241 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:24 	2.407500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:25 	2.407500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:26 	241 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:27 	241 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:28 	2.412500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:56:29 	241 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:30 	2.405000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:31 	2.405000e+02 	0 	0 	246 	242 	240 	43 	44 	7.364577e+05
15:56:32 	2.402500e+02 	0 	0 	246 	241 	241 	43 	43 	7.364577e+05
15:56:33 	2.402500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:34 	2.402500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:35 	2.405000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:36 	2.405000e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:37 	2.405000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:38 	2.402500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:39 	240 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:40 	240 	0 	0 	246 	241 	240 	43 	42 	7.364577e+05
15:56:41 	240 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:42 	2.397500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:56:43 	2.395000e+02 	0 	0 	245 	241 	240 	42 	43 	7.364577e+05
15:56:44 	2.395000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:45 	239 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:46 	2.387500e+02 	0 	0 	247 	241 	240 	43 	43 	7.364577e+05
15:56:47 	2.385000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:48 	2.385000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:49 	2.382500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:50 	2.385000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:51 	2.385000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:52 	2.382500e+02 	0 	0 	246 	241 	240 	42 	43 	7.364577e+05
15:56:53 	238 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:54 	238 	0 	0 	246 	241 	241 	43 	43 	7.364577e+05
15:56:55 	2.377500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:56 	2.377500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:57 	2.375000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:56:58 	2.377500e+02 	0 	0 	245 	241 	241 	43 	43 	7.364577e+05
15:56:59 	2.377500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:57:00 	2.377500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:57:01 	2.375000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:02 	2.375000e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:57:03 	2.372500e+02 	0 	0 	246 	241 	241 	43 	43 	7.364577e+05
15:57:04 	2.372500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:05 	2.372500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:06 	237 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:07 	2.372500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:08 	2.372500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:09 	2.372500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:10 	237 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:57:11 	237 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:57:12 	2.372500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:13 	2.375000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:57:14 	2.375000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:15 	2.375000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:16 	2.375000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:17 	2.372500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:18 	2.367500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:19 	2.367500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:20 	237 	0 	0 	246 	241 	240 	42 	43 	7.364577e+05
15:57:21 	2.367500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:22 	2.362500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:23 	236 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:24 	236 	0 	0 	246 	241 	240 	43 	42 	7.364577e+05
15:57:25 	236 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:26 	2.357500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:27 	2.362500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:28 	2.362500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:57:29 	2.362500e+02 	0 	0 	246 	241 	240 	42 	43 	7.364577e+05
15:57:30 	236 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:31 	236 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:32 	236 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:33 	236 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:34 	236 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:35 	236 	0 	0 	245 	241 	240 	43 	42 	7.364577e+05
15:57:36 	236 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:37 	236 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:57:38 	2.357500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:39 	2.355000e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:57:40 	235 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:41 	235 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:42 	235 	0 	0 	245 	241 	239 	43 	42 	7.364577e+05
15:57:43 	2.352500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:44 	2.352500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:45 	2.347500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:46 	2.342500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:47 	234 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:48 	2.342500e+02 	0 	0 	245 	241 	240 	42 	44 	7.364577e+05
15:57:49 	234 	0 	0 	245 	240 	240 	43 	43 	7.364577e+05
15:57:50 	2.337500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:51 	2.337500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:57:52 	2.335000e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:57:53 	2.335000e+02 	0 	0 	245 	243 	240 	43 	43 	7.364577e+05
15:57:54 	2.332500e+02 	0 	0 	246 	243 	240 	43 	43 	7.364577e+05
15:57:55 	2.327500e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:57:56 	2.327500e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:57:57 	2.327500e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:57:58 	2.332500e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:57:59 	2.335000e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:58:00 	2.335000e+02 	0 	0 	245 	242 	240 	43 	44 	7.364577e+05
15:58:01 	2.335000e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:58:02 	2.332500e+02 	0 	0 	245 	242 	240 	43 	44 	7.364577e+05
15:58:03 	2.327500e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:58:04 	2.327500e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:58:05 	2.325000e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:58:06 	2.325000e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:58:07 	2.325000e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:58:08 	2.322500e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:58:09 	232 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:58:10 	2.317500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:58:11 	2.317500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:58:12 	2.317500e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:58:13 	2.315000e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:58:14 	2.315000e+02 	0 	0 	245 	242 	240 	44 	44 	7.364577e+05
15:58:15 	2.315000e+02 	0 	0 	246 	242 	240 	44 	44 	7.364577e+05
15:58:16 	2.315000e+02 	0 	0 	246 	242 	240 	43 	44 	7.364577e+05
15:58:17 	2.315000e+02 	0 	0 	246 	242 	240 	44 	44 	7.364577e+05
15:58:18 	2.312500e+02 	0 	0 	246 	242 	241 	43 	43 	7.364577e+05
15:58:19 	231 	0 	0 	246 	242 	240 	43 	44 	7.364577e+05
15:58:20 	2.307500e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:58:21 	2.307500e+02 	0 	0 	245 	242 	240 	43 	44 	7.364577e+05
15:58:22 	2.305000e+02 	0 	0 	245 	242 	240 	43 	44 	7.364577e+05
15:58:23 	2.305000e+02 	0 	0 	245 	242 	240 	43 	43 	7.364577e+05
15:58:24 	2.305000e+02 	0 	0 	246 	242 	241 	43 	44 	7.364577e+05
15:58:25 	2.302500e+02 	0 	0 	246 	242 	241 	43 	43 	7.364577e+05
15:58:26 	230 	0 	0 	246 	241 	240 	44 	43 	7.364577e+05
15:58:27 	230 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:58:28 	230 	0 	0 	246 	242 	241 	43 	43 	7.364577e+05
15:58:29 	230 	0 	0 	246 	241 	241 	43 	43 	7.364577e+05
15:58:30 	230 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:58:31 	2.297500e+02 	0 	0 	245 	241 	241 	44 	43 	7.364577e+05
15:58:32 	2.295000e+02 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:58:33 	2.295000e+02 	0 	0 	246 	242 	240 	44 	44 	7.364577e+05
15:58:34 	2.295000e+02 	0 	0 	246 	241 	241 	44 	43 	7.364577e+05
15:58:35 	2.295000e+02 	0 	0 	245 	241 	241 	43 	44 	7.364577e+05
15:58:36 	2.295000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:58:37 	2.297500e+02 	0 	0 	245 	241 	241 	43 	44 	7.364577e+05
15:58:38 	2.295000e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:58:39 	2.295000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:58:40 	2.292500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:58:41 	229 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:58:42 	229 	0 	0 	246 	241 	240 	42 	44 	7.364577e+05
15:58:43 	2.287500e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:58:44 	2.287500e+02 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:58:45 	2.287500e+02 	0 	0 	245 	241 	241 	43 	43 	7.364577e+05
15:58:46 	2.285000e+02 	0 	0 	246 	241 	241 	43 	43 	7.364577e+05
15:58:47 	2.287500e+02 	0 	0 	246 	241 	241 	44 	43 	7.364577e+05
15:58:48 	2.285000e+02 	0 	0 	245 	241 	241 	43 	44 	7.364577e+05
15:58:49 	2.287500e+02 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:58:50 	2.285000e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:58:51 	2.282500e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:58:52 	2.285000e+02 	0 	0 	245 	241 	241 	43 	44 	7.364577e+05
15:58:53 	2.285000e+02 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:58:54 	2.282500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:58:55 	228 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:58:56 	2.277500e+02 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:58:57 	2.275000e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:58:58 	2.275000e+02 	0 	0 	245 	241 	241 	44 	44 	7.364577e+05
15:58:59 	2.272500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:59:00 	2.272500e+02 	0 	0 	245 	240 	241 	44 	44 	7.364577e+05
15:59:01 	2.272500e+02 	0 	0 	246 	240 	241 	43 	44 	7.364577e+05
15:59:02 	2.272500e+02 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:03 	2.272500e+02 	0 	0 	246 	240 	241 	43 	43 	7.364577e+05
15:59:04 	227 	0 	0 	246 	240 	241 	43 	44 	7.364577e+05
15:59:05 	227 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:06 	227 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:07 	2.272500e+02 	0 	0 	246 	240 	241 	43 	44 	7.364577e+05
15:59:08 	2.272500e+02 	0 	0 	245 	240 	241 	43 	43 	7.364577e+05
15:59:09 	2.272500e+02 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:10 	227 	0 	0 	245 	240 	240 	43 	43 	7.364577e+05
15:59:11 	227 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:12 	2.267500e+02 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:13 	2.265000e+02 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:14 	2.265000e+02 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:15 	2.262500e+02 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:16 	2.265000e+02 	0 	0 	246 	240 	241 	43 	44 	7.364577e+05
15:59:17 	2.262500e+02 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:18 	2.262500e+02 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:19 	2.262500e+02 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:20 	226 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:21 	2.257500e+02 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:22 	2.257500e+02 	0 	0 	246 	240 	241 	43 	44 	7.364577e+05
15:59:23 	2.257500e+02 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:24 	2.255000e+02 	0 	0 	246 	240 	241 	43 	43 	7.364577e+05
15:59:25 	2.252500e+02 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:26 	225 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:27 	225 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:59:28 	225 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:29 	225 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:59:30 	225 	0 	0 	246 	241 	241 	43 	43 	7.364577e+05
15:59:31 	2.247500e+02 	0 	0 	246 	240 	240 	44 	44 	7.364577e+05
15:59:32 	2.245000e+02 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:33 	2.242500e+02 	0 	0 	246 	241 	241 	43 	44 	7.364577e+05
15:59:34 	2.245000e+02 	0 	0 	246 	240 	241 	43 	43 	7.364577e+05
15:59:35 	2.242500e+02 	0 	0 	246 	240 	241 	43 	44 	7.364577e+05
15:59:36 	224 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:59:37 	2.242500e+02 	0 	0 	246 	240 	241 	44 	43 	7.364577e+05
15:59:38 	224 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:39 	224 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:40 	2.242500e+02 	0 	0 	246 	240 	241 	43 	44 	7.364577e+05
15:59:41 	2.242500e+02 	0 	0 	246 	241 	241 	43 	43 	7.364577e+05
15:59:42 	2.242500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:59:43 	2.242500e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:59:44 	2.245000e+02 	0 	0 	245 	241 	240 	43 	44 	7.364577e+05
15:59:45 	2.245000e+02 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:46 	2.247500e+02 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:47 	2.245000e+02 	0 	0 	246 	240 	241 	43 	43 	7.364577e+05
15:59:48 	2.242500e+02 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:49 	2.242500e+02 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:50 	224 	0 	0 	247 	240 	240 	43 	43 	7.364577e+05
15:59:51 	2.237500e+02 	0 	0 	246 	240 	240 	43 	43 	7.364577e+05
15:59:52 	2.237500e+02 	0 	0 	246 	240 	241 	43 	44 	7.364577e+05
15:59:53 	2.237500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
15:59:54 	2.235000e+02 	0 	0 	246 	241 	240 	43 	43 	7.364577e+05
15:59:55 	2.232500e+02 	0 	0 	245 	241 	240 	43 	43 	7.364577e+05
15:59:56 	223 	0 	0 	246 	240 	241 	43 	43 	7.364577e+05
15:59:57 	223 	0 	0 	246 	240 	240 	43 	44 	7.364577e+05
15:59:58 	223 	0 	0 	247 	241 	240 	43 	43 	7.364577e+05
15:59:59 	223 	0 	0 	247 	240 	240 	43 	43 	7.364577e+05
16:00:00 	223 	0 	0 	246 	240 	241 	43 	43 	7.364577e+05
16:00:01 	2.227500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
16:00:02 	2.227500e+02 	0 	0 	246 	241 	240 	44 	43 	7.364577e+05
16:00:03 	2.227500e+02 	0 	0 	246 	241 	240 	43 	44 	7.364577e+05
